"","DATE","PRCP","Source.PRCP","TMAX","Source.TMAX","TMIN","Source.TMIN"
"379",1963-06-14,0,"Measured",26.7,"Measured",10.6,"Measured"
"380",1963-06-15,0,"Measured",23.9,"Measured",8.9,"Measured"
"381",1963-06-16,0,"Measured",24.4,"Measured",13.9,"Measured"
"382",1963-06-17,0,"Measured",26.7,"Measured",12.2,"Measured"
"383",1963-06-18,0,"Measured",27.8,"Measured",11.1,"Measured"
"384",1963-06-19,3.6,"Measured",27.8,"Measured",15.6,"Measured"
"385",1963-06-20,0,"Measured",21.1,"Measured",8.9,"Measured"
"386",1963-06-21,0,"Measured",20.6,"Measured",3.9,"Measured"
"387",1963-06-22,0,"Measured",24.4,"Measured",6.7,"Measured"
"388",1963-06-23,0,"Measured",28.3,"Measured",7.2,"Measured"
"389",1963-06-24,0,"Measured",30.6,"Measured",10.6,"Measured"
"390",1963-06-25,0,"Measured",31.7,"Measured",13.3,"Measured"
"391",1963-06-26,1.5,"Measured",32.2,"Measured",19.4,"Measured"
"392",1963-06-27,13.2,"Measured",30.6,"Measured",17.2,"Measured"
"393",1963-06-28,0,"Measured",28.3,"Measured",16.7,"Measured"
"394",1963-06-29,0,"Measured",31.1,"Measured",16.1,"Measured"
"395",1963-06-30,0,"Measured",33.3,"Measured",16.1,"Measured"
"396",1963-07-01,0,"Measured",35.6,"Measured",19.4,"Measured"
"397",1963-07-02,0,"Measured",34.4,"Measured",18.3,"Measured"
"398",1963-07-03,0,"Measured",21.7,"Measured",11.7,"Measured"
"399",1963-07-04,0,"Measured",26.1,"Measured",8.9,"Measured"
"400",1963-07-05,0,"Measured",27.8,"Measured",11.7,"Measured"
"401",1963-07-06,0,"Measured",29.4,"Measured",12.8,"Measured"
"402",1963-07-07,0,"Measured",25,"Measured",16.7,"Measured"
"403",1963-07-08,0,"Measured",25,"Measured",8.9,"Measured"
"404",1963-07-09,0,"Measured",25.6,"Measured",7.2,"Measured"
"405",1963-07-10,0,"Measured",30.6,"Measured",10,"Measured"
"406",1963-07-11,0,"Measured",32.2,"Measured",13.9,"Measured"
"407",1963-07-12,0,"Measured",31.1,"Measured",15.6,"Measured"
"408",1963-07-13,29,"Measured",28.9,"Measured",16.7,"Measured"
"409",1963-07-14,0,"Measured",24.4,"Measured",15,"Measured"
"410",1963-07-15,0,"Measured",26.7,"Measured",12.8,"Measured"
"411",1963-07-16,0.3,"Measured",30,"Measured",13.9,"Measured"
"412",1963-07-17,20.6,"Measured",30,"Measured",17.8,"Measured"
"413",1963-07-18,0,"Measured",31.1,"Measured",17.8,"Measured"
"414",1963-07-19,10.7,"Measured",30,"Measured",17.8,"Measured"
"415",1963-07-20,0,"Measured",27.8,"Measured",15.6,"Measured"
"416",1963-07-21,0,"Measured",31.1,"Measured",16.1,"Measured"
"417",1963-07-22,13.7,"Measured",29.4,"Measured",15,"Measured"
"418",1963-07-23,0,"Measured",28.9,"Measured",14.4,"Measured"
"419",1963-07-24,0,"Measured",30,"Measured",13.9,"Measured"
"420",1963-07-25,0,"Measured",31.1,"Measured",15.6,"Measured"
"421",1963-07-26,0,"Measured",31.1,"Measured",17.2,"Measured"
"422",1963-07-27,0,"Measured",30.6,"Measured",18.3,"Measured"
"423",1963-07-28,0,"Measured",30,"Measured",19.4,"Measured"
"424",1963-07-29,0,"Measured",28.9,"Measured",14.4,"Measured"
"425",1963-07-30,0,"Measured",30,"Measured",15.6,"Measured"
"426",1963-07-31,2.8,"Measured",31.7,"Measured",17.2,"Measured"
"427",1963-08-01,0,"Measured",31.1,"Measured",15.6,"Measured"
"428",1963-08-02,29.5,"Measured",30.6,"Measured",13.9,"Measured"
"429",1963-08-03,2.8,"Measured",27.2,"Measured",18.3,"Measured"
"430",1963-08-04,0,"Measured",28.3,"Measured",15.6,"Measured"
"431",1963-08-05,0,"Measured",27.8,"Measured",14.4,"Measured"
"432",1963-08-06,0,"Measured",28.9,"Measured",15.6,"Measured"
"433",1963-08-07,0,"Measured",30,"Measured",16.1,"Measured"
"434",1963-08-08,2,"Measured",31.7,"Measured",16.7,"Measured"
"435",1963-08-09,0,"Measured",30,"Measured",17.8,"Measured"
"436",1963-08-10,0,"Measured",27.8,"Measured",9.4,"Measured"
"437",1963-08-11,0,"Measured",28.3,"Measured",14.4,"Measured"
"438",1963-08-12,1.8,"Measured",27.8,"Measured",17.2,"Measured"
"439",1963-08-13,0,"Measured",25,"Measured",12.2,"Measured"
"440",1963-08-14,0,"Measured",22.2,"Measured",7.2,"Measured"
"441",1963-08-15,0,"Measured",25.6,"Measured",8.3,"Measured"
"442",1963-08-16,0,"Measured",26.7,"Measured",10,"Measured"
"443",1963-08-17,36.8,"Measured",25,"Measured",8.9,"Measured"
"444",1963-08-18,0,"Measured",21.1,"Measured",5.6,"Measured"
"445",1963-08-19,0,"Measured",24.4,"Measured",7.2,"Measured"
"446",1963-08-20,0,"Measured",29.4,"Measured",10.6,"Measured"
"447",1963-08-21,0,"Measured",30,"Measured",12.8,"Measured"
"448",1963-08-22,0,"Measured",28.9,"Measured",13.9,"Measured"
"449",1963-08-23,0,"Measured",26.7,"Measured",15.6,"Measured"
"450",1963-08-24,2.3,"Measured",23.9,"Measured",15,"Measured"
"451",1963-08-25,0,"Measured",22.2,"Measured",10,"Measured"
"452",1963-08-26,0,"Measured",25,"Measured",7.2,"Measured"
"453",1963-08-27,3.6,"Measured",25,"Measured",11.1,"Measured"
"454",1963-08-28,14.7,"Measured",21.7,"Measured",13.9,"Measured"
"455",1963-08-29,0,"Measured",25,"Measured",13.9,"Measured"
"456",1963-08-30,0,"Measured",24.4,"Measured",11.7,"Measured"
"457",1963-08-31,0,"Measured",23.3,"Measured",8.9,"Measured"
"458",1963-09-01,0,"Measured",25.6,"Measured",8.9,"Measured"
"459",1963-09-02,14.5,"Measured",24.4,"Measured",13.9,"Measured"
"460",1963-09-03,0,"Measured",22.2,"Measured",13.9,"Measured"
"461",1963-09-04,0,"Measured",21.7,"Measured",8.3,"Measured"
"462",1963-09-05,0,"Measured",21.7,"Measured",5.6,"Measured"
"463",1963-09-06,0,"Measured",23.3,"Measured",7.2,"Measured"
"464",1963-09-07,0,"Measured",25,"Measured",14.4,"Measured"
"465",1963-09-08,0,"Measured",26.7,"Measured",8.9,"Measured"
"466",1963-09-09,0,"Measured",27.2,"Measured",13.9,"Measured"
"467",1963-09-10,0,"Measured",26.7,"Measured",8.9,"Measured"
"468",1963-09-11,1.3,"Measured",24.4,"Measured",13.9,"Measured"
"469",1963-09-12,0,"Measured",20,"Measured",7.8,"Measured"
"470",1963-09-13,0,"Measured",15.6,"Measured",0.6,"Measured"
"471",1963-09-14,0,"Measured",20,"Measured",1.1,"Measured"
"472",1963-09-15,0,"Measured",24.4,"Measured",3.3,"Measured"
"473",1963-09-16,0,"Measured",26.1,"Measured",8.9,"Measured"
"474",1963-09-17,0.8,"Measured",28.3,"Measured",13.9,"Measured"
"475",1963-09-18,0,"Measured",29.4,"Measured",15.6,"Measured"
"476",1963-09-19,4.1,"Measured",26.7,"Measured",13.3,"Measured"
"477",1963-09-20,3.8,"Measured",18.3,"Measured",8.3,"Measured"
"478",1963-09-21,0,"Measured",20.6,"Measured",5.6,"Measured"
"479",1963-09-22,0,"Measured",16.7,"Measured",3.3,"Measured"
"480",1963-09-23,0,"Measured",18.3,"Measured",3.9,"Measured"
"481",1963-09-24,0,"Measured",21.1,"Measured",8.9,"Measured"
"482",1963-09-25,0,"Measured",23.9,"Measured",9.4,"Measured"
"483",1963-09-26,0,"Measured",26.1,"Measured",6.7,"Measured"
"484",1963-09-27,0,"Measured",29.4,"Measured",9.4,"Measured"
"485",1963-09-28,3,"Measured",27.2,"Measured",6.1,"Measured"
"486",1963-09-29,2,"Measured",15.6,"Measured",2.2,"Measured"
"487",1963-09-30,0,"Measured",23.9,"Measured",3.3,"Measured"
"488",1963-10-01,0,"Measured",25.6,"Measured",6.7,"Measured"
"489",1963-10-02,0,"Measured",26.7,"Measured",10,"Measured"
"490",1963-10-03,0,"Measured",23.3,"Measured",7.8,"Measured"
"491",1963-10-04,0,"Measured",20.6,"Measured",4.4,"Measured"
"492",1963-10-05,0,"Measured",27.8,"Measured",7.2,"Measured"
"493",1963-10-06,0,"Measured",32.2,"Measured",12.2,"Measured"
"494",1963-10-07,0,"Measured",21.1,"Measured",11.7,"Measured"
"495",1963-10-08,0,"Measured",22.2,"Measured",6.1,"Measured"
"496",1963-10-09,0,"Measured",25.6,"Measured",5.6,"Measured"
"497",1963-10-10,0,"Measured",25,"Measured",7.2,"Measured"
"498",1963-10-11,0,"Measured",22.8,"Measured",11.7,"Measured"
"499",1963-10-12,0,"Measured",19.4,"Measured",3.3,"Measured"
"500",1963-10-13,0,"Measured",21.7,"Measured",1.1,"Measured"
"501",1963-10-14,0,"Measured",24.4,"Measured",2.8,"Measured"
"502",1963-10-15,0,"Measured",27.2,"Measured",5.6,"Measured"
"503",1963-10-16,2.3,"Measured",23.9,"Measured",13.9,"Measured"
"504",1963-10-17,2.3,"Measured",22.8,"Measured",13.3,"Measured"
"505",1963-10-18,0,"Measured",20,"Measured",11.1,"Measured"
"506",1963-10-19,0,"Measured",18.9,"Measured",10,"Measured"
"507",1963-10-20,0,"Measured",18.9,"Measured",7.8,"Measured"
"508",1963-10-21,0,"Measured",20.6,"Measured",11.7,"Measured"
"509",1963-10-22,2,"Measured",26.7,"Measured",12.2,"Measured"
"510",1963-10-23,1.5,"Measured",27.8,"Measured",11.7,"Measured"
"511",1963-10-24,0,"Measured",22.2,"Measured",11.1,"Measured"
"512",1963-10-25,1,"Measured",22.2,"Measured",12.8,"Measured"
"513",1963-10-26,0,"Measured",25.6,"Measured",6.1,"Measured"
"514",1963-10-27,0,"Measured",20,"Measured",7.2,"Measured"
"515",1963-10-28,1.3,"Measured",13.3,"Measured",1.1,"Measured"
"516",1963-10-29,0,"Measured",11.7,"Measured",-1.7,"Measured"
"517",1963-10-30,0,"Measured",14.4,"Measured",-1.1,"Measured"
"518",1963-10-31,0,"Measured",10,"Measured",4.4,"Measured"
"519",1963-11-01,0,"Measured",7.8,"Measured",-1.1,"Measured"
"520",1963-11-02,0,"Measured",8.3,"Measured",-4.4,"Measured"
"521",1963-11-03,0,"Measured",16.1,"Measured",-5.6,"Measured"
"522",1963-11-04,0,"Measured",11.7,"Measured",0.6,"Measured"
"523",1963-11-05,0,"Measured",13.3,"Measured",6.1,"Measured"
"524",1963-11-06,0,"Measured",14.4,"Measured",2.8,"Measured"
"525",1963-11-07,0,"Measured",16.7,"Measured",-0.6,"Measured"
"526",1963-11-08,0,"Measured",8.9,"Measured",1.7,"Measured"
"527",1963-11-09,6.4,"Measured",13.9,"Measured",3.3,"Measured"
"528",1963-11-10,0,"Measured",12.8,"Measured",2.8,"Measured"
"529",1963-11-11,0,"Measured",7.8,"Measured",-2.2,"Measured"
"530",1963-11-12,0,"Measured",3.3,"Measured",-1.7,"Measured"
"531",1963-11-13,0.5,"Measured",4.4,"Measured",-2.2,"Measured"
"532",1963-11-14,0,"Measured",5,"Measured",-3.9,"Measured"
"533",1963-11-15,0,"Measured",9.4,"Measured",-6.1,"Measured"
"534",1963-11-16,0,"Measured",15,"Measured",0.6,"Measured"
"535",1963-11-17,0,"Measured",16.1,"Measured",7.8,"Measured"
"536",1963-11-18,9.7,"Measured",11.1,"Measured",2.8,"Measured"
"537",1963-11-19,0,"Measured",13.3,"Measured",-2.2,"Measured"
"538",1963-11-20,6.4,"Measured",8.9,"Measured",1.7,"Measured"
"539",1963-11-21,0,"Measured",13.9,"Measured",5,"Measured"
"540",1963-11-22,15.2,"Measured",15.6,"Measured",1.7,"Measured"
"541",1963-11-23,10.2,"Measured",7.8,"Measured",-8.3,"Measured"
"542",1963-11-24,0,"Measured",-1.1,"Measured",-9.4,"Measured"
"543",1963-11-25,0,"Measured",7.2,"Measured",-4.4,"Measured"
"544",1963-11-26,0,"Measured",7.8,"Measured",-5,"Measured"
"545",1963-11-27,0,"Measured",7.8,"Measured",-3.9,"Measured"
"546",1963-11-28,0,"Measured",7.2,"Measured",-0.6,"Measured"
"547",1963-11-29,0,"Measured",0.6,"Measured",-5,"Measured"
"548",1963-11-30,0,"Measured",0,"Measured",-4.4,"Measured"
"549",1963-12-01,0,"Measured",-3.9,"Measured",-13.9,"Measured"
"550",1963-12-02,0,"Measured",-4.4,"Measured",-13.9,"Measured"
"551",1963-12-03,0,"Measured",-6.1,"Measured",-13.3,"Measured"
"552",1963-12-04,0.8,"Measured",-3.9,"Measured",-10.6,"Measured"
"553",1963-12-05,0,"Measured",-2.8,"Measured",-11.7,"Measured"
"554",1963-12-06,0,"Measured",-0.6,"Measured",-3.3,"Measured"
"555",1963-12-07,0,"Measured",8.9,"Measured",-6.7,"Measured"
"556",1963-12-08,3,"Measured",6.1,"Measured",-4.4,"Measured"
"557",1963-12-09,0,"Measured",-2.8,"Measured",-6.7,"Measured"
"558",1963-12-10,0,"Measured",-4.4,"Measured",-9.4,"Measured"
"559",1963-12-11,1.3,"Measured",-4.4,"Measured",-7.8,"Measured"
"560",1963-12-12,2.5,"Measured",-3.3,"Measured",-8.3,"Measured"
"561",1963-12-13,0,"Measured",-8.3,"Measured",-20.6,"Measured"
"562",1963-12-14,0,"Measured",-11.1,"Measured",-21.7,"Measured"
"563",1963-12-15,0,"Measured",-11.1,"Measured",-18.9,"Measured"
"564",1963-12-16,0,"Measured",-11.1,"Measured",-23.3,"Measured"
"565",1963-12-17,3.3,"Measured",-14.4,"Measured",-21.1,"Measured"
"566",1963-12-18,0,"Measured",-14.4,"Measured",-22.8,"Measured"
"567",1963-12-19,0,"Measured",-17.8,"Measured",-26.7,"Measured"
"568",1963-12-20,0,"Measured",-18.3,"Measured",-26.1,"Measured"
"569",1963-12-21,0,"Measured",-14.4,"Measured",-25.6,"Measured"
"570",1963-12-22,0,"Measured",-11.7,"Measured",-23.9,"Measured"
"571",1963-12-23,0,"Measured",-12.2,"Measured",-24.4,"Measured"
"572",1963-12-24,0,"Measured",1.1,"Measured",-16.1,"Measured"
"573",1963-12-25,0,"Measured",1.7,"Measured",-7.8,"Measured"
"574",1963-12-26,0.3,"Measured",-3.3,"Measured",-7.8,"Measured"
"575",1963-12-27,0,"Measured",-5.6,"Measured",-13.9,"Measured"
"576",1963-12-28,0,"Measured",-10,"Measured",-19.4,"Measured"
"577",1963-12-29,0,"Measured",-12.2,"Measured",-22.8,"Measured"
"578",1963-12-30,0,"Measured",-16.1,"Measured",-27.2,"Measured"
"579",1963-12-31,0,"Measured",-12.8,"Measured",-24.4,"Measured"
"580",1964-01-01,0,"Measured",-5,"Measured",-19.4,"Measured"
"581",1964-01-02,0,"Measured",2.2,"Measured",-10.6,"Measured"
"582",1964-01-03,0,"Measured",2.2,"Measured",-1.7,"Measured"
"583",1964-01-04,0,"Measured",1.7,"Measured",-7.2,"Measured"
"584",1964-01-05,0,"Measured",1.7,"Measured",-6.7,"Measured"
"585",1964-01-06,0.3,"Measured",-0.6,"Measured",-5.6,"Measured"
"586",1964-01-07,0,"Measured",-0.6,"Measured",-10,"Measured"
"587",1964-01-08,0.3,"Measured",-0.6,"Measured",-3.9,"Measured"
"588",1964-01-09,0,"Measured",-2.2,"Measured",-12.8,"Measured"
"589",1964-01-10,0,"Measured",-12.2,"Measured",-18.9,"Measured"
"590",1964-01-11,0,"Measured",-10.6,"Measured",-17.8,"Measured"
"591",1964-01-12,0.5,"Measured",-10,"Measured",-14.4,"Measured"
"592",1964-01-13,0,"Measured",-7.8,"Measured",-18.3,"Measured"
"593",1964-01-14,0,"Measured",-10,"Measured",-16.7,"Measured"
"594",1964-01-15,0,"Measured",-2.2,"Measured",-20,"Measured"
"595",1964-01-16,0.3,"Measured",-3.3,"Measured",-9.4,"Measured"
"596",1964-01-17,0,"Measured",-0.6,"Measured",-13.9,"Measured"
"597",1964-01-18,0,"Measured",2.2,"Measured",-6.7,"Measured"
"598",1964-01-19,0,"Measured",1.7,"Measured",-5,"Measured"
"599",1964-01-20,0,"Measured",5,"Measured",-3.9,"Measured"
"600",1964-01-21,0,"Measured",8.9,"Measured",-5.6,"Measured"
"601",1964-01-22,0,"Measured",8.9,"Measured",0,"Measured"
"602",1964-01-23,0,"Measured",6.1,"Measured",-2.2,"Measured"
"603",1964-01-24,15.2,"Measured",8.9,"Measured",0.6,"Measured"
"604",1964-01-25,0,"Measured",1.1,"Measured",-12.2,"Measured"
"605",1964-01-26,0,"Measured",-4.4,"Measured",-11.1,"Measured"
"606",1964-01-27,0,"Measured",-7.8,"Measured",-15.6,"Measured"
"607",1964-01-28,0,"Measured",-6.7,"Measured",-19.4,"Measured"
"608",1964-01-29,0,"Measured",2.8,"Measured",-11.7,"Measured"
"609",1964-01-30,0,"Measured",2.8,"Measured",-5.6,"Measured"
"610",1964-01-31,0,"Measured",3.9,"Measured",-5.6,"Measured"
"611",1964-02-01,0,"Measured",2.8,"Measured",-3.9,"Measured"
"612",1964-02-02,0,"Measured",0,"Measured",-10.6,"Measured"
"613",1964-02-03,0,"Measured",0,"Measured",-6.7,"Measured"
"614",1964-02-04,0,"Measured",8.3,"Measured",-8.3,"Measured"
"615",1964-02-05,0,"Measured",7.8,"Measured",-3.9,"Measured"
"616",1964-02-06,0,"Measured",2.2,"Measured",-3.9,"Measured"
"617",1964-02-07,0,"Measured",-0.6,"Measured",-10.6,"Measured"
"618",1964-02-08,0,"Measured",-3.3,"Measured",-13.9,"Measured"
"619",1964-02-09,0,"Measured",-2.2,"Measured",-13.9,"Measured"
"620",1964-02-10,0,"Measured",-1.1,"Measured",-12.2,"Measured"
"621",1964-02-11,0,"Measured",2.8,"Measured",-12.8,"Measured"
"622",1964-02-12,0.5,"Measured",0.6,"Measured",-4.4,"Measured"
"623",1964-02-13,5.1,"Measured",1.7,"Measured",-3.3,"Measured"
"624",1964-02-14,0,"Measured",-0.6,"Measured",-15.6,"Measured"
"625",1964-02-15,0.3,"Measured",-0.6,"Measured",-9.4,"Measured"
"626",1964-02-16,0,"Measured",-1.1,"Measured",-13.9,"Measured"
"627",1964-02-17,0,"Measured",2.8,"Measured",-10,"Measured"
"628",1964-02-18,0,"Measured",3.9,"Measured",-8.3,"Measured"
"629",1964-02-19,0,"Measured",0,"Measured",-5,"Measured"
"630",1964-02-20,0,"Measured",-1.1,"Measured",-11.7,"Measured"
"631",1964-02-21,0,"Measured",-5,"Measured",-12.2,"Measured"
"632",1964-02-22,0,"Measured",0,"Measured",-15.6,"Measured"
"633",1964-02-23,0.3,"Measured",-2.2,"Measured",-13.3,"Measured"
"634",1964-02-24,0,"Measured",-3.3,"Measured",-20,"Measured"
"635",1964-02-25,0,"Measured",-1.1,"Measured",-7.2,"Measured"
"636",1964-02-26,0,"Measured",-5.6,"Measured",-16.7,"Measured"
"637",1964-02-27,0,"Measured",-1.1,"Measured",-20,"Measured"
"638",1964-02-28,0,"Measured",2.8,"Measured",-8.9,"Measured"
"639",1964-02-29,0,"Measured",10,"Measured",-6.7,"Measured"
"640",1964-03-01,0,"Measured",10,"Measured",0,"Measured"
"641",1964-03-02,0,"Measured",16.1,"Measured",-2.2,"Measured"
"642",1964-03-03,0,"Measured",10,"Measured",-1.1,"Measured"
"643",1964-03-04,0.3,"Measured",10.6,"Measured",-1.1,"Measured"
"644",1964-03-05,2.8,"Measured",-0.6,"Measured",-8.3,"Measured"
"645",1964-03-06,0,"Measured",3.9,"Measured",-10.6,"Measured"
"646",1964-03-07,4.6,"Measured",3.3,"Measured",-6.1,"Measured"
"647",1964-03-08,4.6,"Measured",-0.6,"Measured",-4.4,"Measured"
"648",1964-03-09,0,"Measured",0,"Measured",-7.8,"Measured"
"649",1964-03-10,0,"Measured",1.1,"Measured",-10,"Measured"
"650",1964-03-11,0,"Measured",1.7,"Measured",-6.7,"Measured"
"651",1964-03-12,0,"Measured",5,"Measured",-2.8,"Measured"
"652",1964-03-13,3.8,"Measured",9.4,"Measured",-2.2,"Measured"
"653",1964-03-14,0,"Measured",8.3,"Measured",0.6,"Measured"
"654",1964-03-15,0,"Measured",6.7,"Measured",-3.9,"Measured"
"655",1964-03-16,0,"Measured",9.4,"Measured",-1.7,"Measured"
"656",1964-03-17,0,"Measured",0,"Measured",-13.3,"Measured"
"657",1964-03-18,0,"Measured",0,"Measured",-12.8,"Measured"
"658",1964-03-19,0,"Measured",1.7,"Measured",-5,"Measured"
"659",1964-03-20,1.5,"Measured",-1.1,"Measured",-4.4,"Measured"
"660",1964-03-21,0,"Measured",1.7,"Measured",-6.7,"Measured"
"661",1964-03-22,0,"Measured",1.7,"Measured",-6.1,"Measured"
"662",1964-03-23,0,"Measured",8.3,"Measured",-5.6,"Measured"
"663",1964-03-24,0,"Measured",7.8,"Measured",-3.3,"Measured"
"664",1964-03-25,3.8,"Measured",2.8,"Measured",-7.8,"Measured"
"665",1964-03-26,1.8,"Measured",-3.9,"Measured",-10.6,"Measured"
"666",1964-03-27,0.5,"Measured",-5,"Measured",-15,"Measured"
"667",1964-03-28,0,"Measured",-5,"Measured",-10,"Measured"
"668",1964-03-29,0,"Measured",-5,"Measured",-15,"Measured"
"669",1964-03-30,0,"Measured",-2.8,"Measured",-13.3,"Measured"
"670",1964-03-31,0,"Measured",-1.1,"Measured",-7.2,"Measured"
"671",1964-04-01,0,"Measured",3.3,"Measured",-7.8,"Measured"
"672",1964-04-02,5.3,"Measured",7.8,"Measured",0,"Measured"
"673",1964-04-03,6.4,"Measured",1.1,"Measured",-5,"Measured"
"674",1964-04-04,0,"Measured",3.3,"Measured",-8.3,"Measured"
"675",1964-04-05,14,"Measured",2.2,"Measured",-3.3,"Measured"
"676",1964-04-06,2.8,"Measured",12.8,"Measured",0.6,"Measured"
"677",1964-04-07,0.5,"Measured",10,"Measured",1.1,"Measured"
"678",1964-04-08,0,"Measured",4.4,"Measured",-4.4,"Measured"
"679",1964-04-09,0,"Measured",13.3,"Measured",-5.6,"Measured"
"680",1964-04-10,0,"Measured",13.9,"Measured",0.6,"Measured"
"681",1964-04-11,0,"Measured",19.4,"Measured",2.8,"Measured"
"682",1964-04-12,0,"Measured",16.7,"Measured",5,"Measured"
"683",1964-04-13,3,"Measured",13.9,"Measured",3.3,"Measured"
"684",1964-04-14,0,"Measured",11.7,"Measured",3.9,"Measured"
"685",1964-04-15,0,"Measured",13.9,"Measured",-2.2,"Measured"
"686",1964-04-16,0,"Measured",26.1,"Measured",2.8,"Measured"
"687",1964-04-17,4.8,"Measured",22.2,"Measured",11.7,"Measured"
"688",1964-04-18,0,"Measured",13.3,"Measured",1.7,"Measured"
"689",1964-04-19,0,"Measured",10,"Measured",0,"Measured"
"690",1964-04-20,0,"Measured",13.3,"Measured",3.9,"Measured"
"691",1964-04-21,17.3,"Measured",20.6,"Measured",7.2,"Measured"
"692",1964-04-22,0,"Measured",16.7,"Measured",3.9,"Measured"
"693",1964-04-23,0,"Measured",13.9,"Measured",3.9,"Measured"
"694",1964-04-24,0,"Measured",13.3,"Measured",-1.1,"Measured"
"695",1964-04-25,0,"Measured",17.2,"Measured",-1.1,"Measured"
"696",1964-04-26,0,"Measured",18.3,"Measured",2.8,"Measured"
"697",1964-04-27,6.1,"Measured",15.6,"Measured",11.7,"Measured"
"698",1964-04-28,0.3,"Measured",16.7,"Measured",7.2,"Measured"
"699",1964-04-29,16.8,"Measured",13.3,"Measured",8.3,"Measured"
"700",1964-04-30,2.3,"Measured",10,"Measured",7.2,"Measured"
"701",1964-05-01,4.3,"Measured",11.1,"Measured",6.1,"Measured"
"702",1964-05-02,14.2,"Measured",20.6,"Measured",10,"Measured"
"703",1964-05-03,0,"Measured",23.3,"Measured",8.3,"Measured"
"704",1964-05-04,1.5,"Measured",25.6,"Measured",12.8,"Measured"
"705",1964-05-05,2.5,"Measured",25.6,"Measured",15,"Measured"
"706",1964-05-06,1,"Measured",25,"Measured",16.7,"Measured"
"707",1964-05-07,0,"Measured",25.6,"Measured",10.6,"Measured"
"708",1964-05-08,8.1,"Measured",25,"Measured",15,"Measured"
"709",1964-05-09,7.1,"Measured",23.3,"Measured",8.3,"Measured"
"710",1964-05-10,0,"Measured",20.6,"Measured",6.7,"Measured"
"711",1964-05-11,0,"Measured",21.7,"Measured",7.8,"Measured"
"712",1964-05-12,0,"Measured",22.8,"Measured",8.3,"Measured"
"713",1964-05-13,17.5,"Measured",15,"Measured",6.7,"Measured"
"714",1964-05-14,0,"Measured",18.9,"Measured",1.1,"Measured"
"715",1964-05-15,0,"Measured",24.4,"Measured",8.9,"Measured"
"716",1964-05-16,15.7,"Measured",23.3,"Measured",13.3,"Measured"
"717",1964-05-17,1.5,"Measured",22.8,"Measured",10.6,"Measured"
"718",1964-05-18,0,"Measured",26.7,"Measured",12.2,"Measured"
"719",1964-05-19,0,"Measured",26.7,"Measured",15,"Measured"
"720",1964-05-20,0,"Measured",25,"Measured",4.4,"Measured"
"721",1964-05-21,0,"Measured",26.7,"Measured",2.2,"Measured"
"722",1964-05-22,0,"Measured",29.4,"Measured",16.1,"Measured"
"723",1964-05-23,0,"Measured",27.8,"Measured",17.2,"Measured"
"724",1964-05-24,16.8,"Measured",25.6,"Measured",15,"Measured"
"725",1964-05-25,0,"Measured",22.8,"Measured",8.9,"Measured"
"726",1964-05-26,3,"Measured",22.2,"Measured",15,"Measured"
"727",1964-05-27,0,"Measured",22.2,"Measured",7.8,"Measured"
"728",1964-05-28,0,"Measured",17.2,"Measured",5,"Measured"
"729",1964-05-29,0,"Measured",17.8,"Measured",1.7,"Measured"
